,true_means,means,bias,total_rewards,pulls,std_means
0,0.9,0.8973826224444015,-0.0026173775555989685,8810.196,9787.108,0.028518742278899504
1,0.7,0.676267481887017,-0.023732518112984366,126.42,180.88,0.12597912534519135
2,0.5,0.4895621956690619,-0.01043780433093813,6.178,12.354,0.15593928557811398
3,0.3,0.30003473249316936,3.473249316902982e-05,3.009,9.959,0.14987878459049198
4,0.1,0.09612091616094703,-0.003879083839053248,0.933,9.699,0.09970332354314376
