,true_means,means,bias,total_rewards,pulls,std_means
0,0.9,0.8702427400801128,-0.029757259919886717,404.378,449.342,0.13983322587499047
1,0.7,0.5531233210112894,-0.14687667898871126,28.129,40.311,0.24849781696666864
2,0.5,0.36721883554886364,-0.1327811644511367,2.733,5.549,0.26258069194925177
3,0.3,0.21444207344942665,-0.08555792655057272,0.773,2.629,0.2394603110394201
4,0.1,0.06411666666666672,-0.03588333333333389,0.192,2.169,0.14553332304762182
