,true_means,means,bias,total_rewards,pulls,std_means
0,0.9,0.8998573086504738,-0.0001426913495270681,8568.134,9521.631,0.003165246577389742
1,0.7,0.693812253638618,-0.006187746361381768,215.754,308.352,0.02854630762747396
2,0.5,0.4866950001036666,-0.01330499989633267,46.612,93.376,0.05589523474106329
3,0.3,0.28769295773990866,-0.012307042260091659,13.581,45.098,0.06820823314679024
4,0.1,0.09847739458144573,-0.0015226054185546376,3.199,31.543,0.0503242092252717
