,true_means,means,bias,total_rewards,pulls,std_means
0,0.9,0.8890273105930665,-0.010972689406932723,404.307,448.717,0.0701568768112333
1,0.7,0.6507555856743507,-0.04924441432564941,21.249,30.398,0.1603183573077581
2,0.5,0.4772806121470113,-0.022719387852988687,4.026,8.017,0.19406144490537514
3,0.3,0.29270203174018955,-0.007297968259810361,2.016,6.619,0.18438833600404528
4,0.1,0.09516429126429148,-0.004835708735708761,0.599,6.249,0.1275477198820032
