,true_means,means,bias,total_rewards,pulls,std_means
0,1.0,0.8940690295807727,-0.10593097041922739,84.65049272521534,84.973,0.41653189764839704
1,0.5,0.12649286853477223,-0.37350713146522757,7.553632654786353,15.027,0.5888037909036761
