,true_means,means,bias,total_rewards,pulls,std_means
0,0.9,0.9002324587179947,0.0002324587179970975,313.787,348.403,0.0157406142312307
1,0.7,0.6853578070288816,-0.014642192971118597,56.942,81.502,0.05841837213993926
2,0.5,0.4805698690476227,-0.019430130952376418,18.47,36.667,0.0917868894887558
3,0.3,0.2737047540272313,-0.026295245972769797,6.079,20.36,0.10235576383422242
4,0.1,0.08305759442655775,-0.01694240557344269,1.231,13.068,0.07337216028030685
