,true_means,means,bias,total_rewards,pulls,std_means
0,1.0,0.9735974752646003,-0.026402524735400352,247.4533224574235,247.427,0.24679655326634764
1,0.75,0.6384828125564307,-0.11151718744357014,80.99839726451003,108.486,0.4530718743064072
2,0.5,0.36565297627165727,-0.13434702372834237,29.913867003061625,60.416,0.4716616835581573
3,0.375,0.18455041632082142,-0.19044958367917864,17.14533929136129,46.332,0.5644227819168733
4,0.25,0.05707942033415037,-0.1929205796658496,9.168114756415271,37.339,0.5404116392485167
