,0,1,2,3,4,5
0,-0.012000000000000096,0.0,0.0,0.0,0.0,0.012000000000000096
1,-0.012000000000000096,-0.002999999999999883,0.0,0.0,0.0,0.10750000000000197
2,-0.012000000000000096,-0.002999999999999883,0.011,0.0,0.0,0.20133333333333195
3,-0.012000000000000096,-0.002999999999999883,0.011,-0.03400000000000011,0.0,0.3094999999999993
4,-0.012000000000000096,-0.002999999999999883,0.011,-0.03400000000000011,0.008000000000000097,0.4060000000000024
5,-0.04449999999999924,-0.017999999999999523,0.0055,-0.036000000000000074,0.008000000000000097,0.3413333333333311
6,-0.07416666666666737,-0.03183333333333282,-0.0008333333333333339,-0.04099999999999961,0.005666666666666751,0.30228571428571344
7,-0.08900000000000118,-0.05050000000000146,-0.012333333333333332,-0.047083333333332845,0.003000000000000006,0.2746250000000022
8,-0.09826666666666803,-0.06223333333333481,-0.02791666666666666,-0.05433333333333272,0.0005999999999999621,0.2537777777777759
9,-0.10336666666666801,-0.07325000000000151,-0.039216666666666664,-0.06043333333333261,-0.003999999999999993,0.2359999999999992
10,-0.10778095238095366,-0.08765952380952532,-0.051511904761904766,-0.0664285714285703,-0.006571428571428514,0.2239090909090916
11,-0.10981190476190618,-0.09682261904762063,-0.06900952380952383,-0.07146428571428441,-0.007124999999999913,0.21374999999999905
12,-0.11331111111111242,-0.10775912698412846,-0.07593531746031745,-0.08075277777777627,-0.01083333333333318,0.2062307692307697
13,-0.11350912698412811,-0.11937222222222371,-0.08869365079365073,-0.08644444444444288,-0.013366666666666506,0.19914285714285823
14,-0.1148323593073601,-0.1319990259740271,-0.09824368686868681,-0.09299018759018604,-0.014560606060605894,0.1931999999999982
15,-0.11546338383838448,-0.14238466810966835,-0.1091414141414141,-0.09746287878787725,-0.016916666666666483,0.18843750000000337
16,-0.11507780830280878,-0.15446318126318084,-0.11702288267288262,-0.10272183372183216,-0.020435897435897386,0.18376470588235164
17,-0.1155044566544572,-0.16026718281718197,-0.12686300643800635,-0.10513095238095083,-0.023452380952381207,0.17838888888888862
18,-0.1156241591741598,-0.16768750971250823,-0.13494769952269958,-0.11035497835497676,-0.02596666666666719,0.17510526315789565
19,-0.11497495421245502,-0.17157126207126047,-0.1404690920190921,-0.11351111111110955,-0.028979166666667232,0.1704000000000005
20,-0.11413066484169508,-0.17652750517456256,-0.1450445792769323,-0.11807571644042078,-0.03115686274509865,0.16609523809523824
21,-0.11424752641149755,-0.18183316218095458,-0.1495407131267426,-0.12172597402597247,-0.03241666666666728,0.1623181818181818
22,-0.11373508303272259,-0.18607803316824018,-0.1532839100570913,-0.1261939148570712,-0.03253947368421114,0.15817391304347694
23,-0.11235743356660557,-0.19018609173763767,-0.15661754880396536,-0.1289901098901085,-0.03388333333333396,0.15404166666666647
24,-0.11303556113649016,-0.19462476081709623,-0.15800193983433164,-0.13040842490842378,-0.03505952380952444,0.15063999999999944
