,true_means,means,bias,total_rewards,pulls,std_means
0,1.0,0.7171152342854165,-0.28288476571458376,54.76365832584921,54.995,0.5403201104538871
1,0.75,0.3909171256607314,-0.3590828743392686,19.47558759731554,25.505,0.5338095580303891
2,0.5,0.16561080600644768,-0.33438919399355244,4.831234590204055,9.652,0.5694110918177699
3,0.375,0.02306033688250765,-0.3519396631174923,1.7930583352456781,5.347,0.6057875199308007
4,0.25,-0.039416441686294504,-0.28941644168629405,1.130363191777019,4.501,0.5987703888467748
