,true_means,means,bias,total_rewards,pulls,std_means
0,0.8,0.8006742377117747,0.0006742377117748734,389.856,486.91,0.018171237932986722
1,0.2,0.20189955100555992,0.0018995510055595374,2.642,13.09,0.11329854381607164
