,true_means,means,bias,total_rewards,pulls,std_means
0,1.0,0.968821062498009,-0.031178937501991095,31.142662774026313,31.169,0.1922271816085023
1,0.75,0.7025199934257099,-0.047480006574289746,16.724694558553317,22.46,0.22213382581023167
2,0.5,0.45449234956971135,-0.04550765043028911,8.624513482143083,17.243,0.24241771306937493
3,0.375,0.33168032825255805,-0.04331967174744179,5.898660197839007,15.421,0.2640581513573628
4,0.25,0.1933158957616763,-0.05668410423832367,3.321938701272674,13.707,0.2732205140174761
