,true_means,means,bias,total_rewards,pulls,std_means
0,1.0,0.9933070349533698,-0.0066929650466305435,8968.004574965833,8974.486,0.13248035423866342
1,0.75,0.7030511949057432,-0.046948805094256627,457.8200405123345,611.875,0.2989940512759739
2,0.5,0.4345445065800393,-0.06545549341996085,98.12698320063443,195.28,0.35315449477787625
3,0.375,0.2779982447888008,-0.09700175521119897,47.36517216478749,127.354,0.39962432210989063
4,0.25,0.13115112778634877,-0.11884887221365124,22.454509859265375,91.005,0.46194154858954894
