,true_means,means,bias,total_rewards,pulls,std_means
0,1.0,0.9115033741247561,-0.08849662587524403,362.4784093013813,362.125,0.20543284910103898
1,0.75,0.6371588417927898,-0.11284115820720872,78.02585651255067,104.386,0.2317741946759659
2,0.5,0.43416125211092654,-0.0658387478890738,7.948666565380533,16.171,0.29378910061347197
3,0.375,0.3388650236858753,-0.03613497631412517,3.3399240430917203,8.929,0.3104552579317168
4,0.25,0.21975932953008276,-0.030240670469917123,2.0390185156057075,8.389,0.3428401476805177
