,true_means,means,bias,total_rewards,pulls,std_means
0,0.9,0.8973745636529133,-0.002625436347087714,43.43,48.228,0.044084580634939315
1,0.7,0.6651362303995714,-0.03486376960042736,15.704,22.64,0.12017044866195715
2,0.5,0.456876756841108,-0.043123243158891635,6.761,13.568,0.1508991918573592
3,0.3,0.26262481610722727,-0.037375183892773806,2.73,9.062,0.1506617553175234
4,0.1,0.08184060384060389,-0.01815939615939612,0.65,6.502,0.10376485674770593
