,true_means,means,bias,total_rewards,pulls,std_means
0,0.8,0.8000130881794454,1.3088179444880388e-05,7976.319,9970.326,0.004004214800982468
1,0.2,0.19560432864245245,-0.004395671357547689,5.905,29.674,0.1763382916928086
