,0,1
0,9992.0,8.0
1,9999.0,1.0
2,9988.0,12.0
3,9997.0,3.0
4,9999.0,1.0
5,9996.0,4.0
6,9997.0,3.0
7,9990.0,10.0
8,9993.0,7.0
9,9991.0,9.0
10,9990.0,10.0
11,9995.0,5.0
12,9990.0,10.0
13,9995.0,5.0
14,9997.0,3.0
15,9994.0,6.0
16,9992.0,8.0
17,9997.0,3.0
18,9998.0,2.0
19,9994.0,6.0
20,9991.0,9.0
21,9998.0,2.0
22,9993.0,7.0
23,9991.0,9.0
24,9996.0,4.0
25,9987.0,13.0
26,9994.0,6.0
27,9996.0,4.0
28,9997.0,3.0
29,9992.0,8.0
30,9992.0,8.0
31,9995.0,5.0
32,9997.0,3.0
33,9995.0,5.0
34,9996.0,4.0
35,9997.0,3.0
36,9995.0,5.0
37,9995.0,5.0
38,9989.0,11.0
39,9991.0,9.0
40,9992.0,8.0
41,9997.0,3.0
42,9996.0,4.0
43,9988.0,12.0
44,9998.0,2.0
45,9996.0,4.0
46,9993.0,7.0
47,9997.0,3.0
48,9996.0,4.0
49,9992.0,8.0
50,9995.0,5.0
51,9997.0,3.0
52,9994.0,6.0
53,9994.0,6.0
54,9996.0,4.0
55,9989.0,11.0
56,9992.0,8.0
57,9993.0,7.0
58,9995.0,5.0
59,9995.0,5.0
60,9998.0,2.0
61,9996.0,4.0
62,9995.0,5.0
63,9995.0,5.0
64,9994.0,6.0
65,9991.0,9.0
66,9988.0,12.0
67,9996.0,4.0
68,9992.0,8.0
69,9996.0,4.0
70,9996.0,4.0
71,9998.0,2.0
72,9994.0,6.0
73,9992.0,8.0
74,9994.0,6.0
75,9997.0,3.0
76,9991.0,9.0
77,9995.0,5.0
78,9986.0,14.0
79,9992.0,8.0
80,9995.0,5.0
81,9996.0,4.0
82,9998.0,2.0
83,9998.0,2.0
84,9992.0,8.0
85,9994.0,6.0
86,9994.0,6.0
87,9994.0,6.0
88,9996.0,4.0
89,9994.0,6.0
90,9993.0,7.0
91,9995.0,5.0
92,9992.0,8.0
93,9971.0,29.0
94,7684.0,2316.0
95,9995.0,5.0
96,9995.0,5.0
97,9998.0,2.0
98,9993.0,7.0
99,9993.0,7.0
100,9993.0,7.0
101,9995.0,5.0
102,9996.0,4.0
103,9997.0,3.0
104,9998.0,2.0
105,9996.0,4.0
106,9994.0,6.0
107,9988.0,12.0
108,9996.0,4.0
109,9992.0,8.0
110,9992.0,8.0
111,9998.0,2.0
112,9994.0,6.0
113,9990.0,10.0
114,9997.0,3.0
115,9996.0,4.0
116,9995.0,5.0
117,9991.0,9.0
118,9999.0,1.0
119,9993.0,7.0
120,9998.0,2.0
121,9986.0,14.0
122,9995.0,5.0
123,9994.0,6.0
124,9994.0,6.0
125,9998.0,2.0
126,9994.0,6.0
127,9993.0,7.0
128,9996.0,4.0
129,9998.0,2.0
130,9993.0,7.0
131,9994.0,6.0
132,9995.0,5.0
133,9994.0,6.0
134,9992.0,8.0
135,9996.0,4.0
136,9998.0,2.0
137,9997.0,3.0
138,9994.0,6.0
139,9992.0,8.0
140,9996.0,4.0
141,9996.0,4.0
142,9999.0,1.0
143,9996.0,4.0
144,9990.0,10.0
145,9995.0,5.0
146,9992.0,8.0
147,9995.0,5.0
148,9993.0,7.0
149,9760.0,240.0
150,9994.0,6.0
151,9994.0,6.0
152,9995.0,5.0
153,9993.0,7.0
154,9995.0,5.0
155,9994.0,6.0
156,9995.0,5.0
157,9994.0,6.0
158,9996.0,4.0
159,9996.0,4.0
160,9994.0,6.0
161,9995.0,5.0
162,9996.0,4.0
163,9996.0,4.0
164,9988.0,12.0
165,9995.0,5.0
166,9995.0,5.0
167,9996.0,4.0
168,9990.0,10.0
169,9995.0,5.0
170,9993.0,7.0
171,9984.0,16.0
172,9996.0,4.0
173,9994.0,6.0
174,9993.0,7.0
175,9993.0,7.0
176,9995.0,5.0
177,9998.0,2.0
178,9993.0,7.0
179,9995.0,5.0
180,9996.0,4.0
181,9991.0,9.0
182,9995.0,5.0
183,9994.0,6.0
184,9995.0,5.0
185,9991.0,9.0
186,9993.0,7.0
187,9994.0,6.0
188,9992.0,8.0
189,9995.0,5.0
190,9991.0,9.0
191,9994.0,6.0
192,9991.0,9.0
193,9997.0,3.0
194,9993.0,7.0
195,9994.0,6.0
196,9999.0,1.0
197,9998.0,2.0
198,9992.0,8.0
199,9996.0,4.0
200,9995.0,5.0
201,9996.0,4.0
202,9992.0,8.0
203,9994.0,6.0
204,9994.0,6.0
205,9996.0,4.0
206,9995.0,5.0
207,9993.0,7.0
208,9996.0,4.0
209,9993.0,7.0
210,9992.0,8.0
211,9993.0,7.0
212,9995.0,5.0
213,9991.0,9.0
214,9995.0,5.0
215,9995.0,5.0
216,9994.0,6.0
217,9996.0,4.0
218,9996.0,4.0
219,9994.0,6.0
220,9992.0,8.0
221,9994.0,6.0
222,9995.0,5.0
223,9989.0,11.0
224,9995.0,5.0
225,9994.0,6.0
226,9998.0,2.0
227,9996.0,4.0
228,9994.0,6.0
229,9995.0,5.0
230,9994.0,6.0
231,9995.0,5.0
232,3091.0,6909.0
233,9994.0,6.0
234,9992.0,8.0
235,9995.0,5.0
236,9997.0,3.0
237,9995.0,5.0
238,9991.0,9.0
239,9993.0,7.0
240,9996.0,4.0
241,9992.0,8.0
242,9997.0,3.0
243,9998.0,2.0
244,9995.0,5.0
245,9993.0,7.0
246,9995.0,5.0
247,9996.0,4.0
248,9994.0,6.0
249,9993.0,7.0
250,9993.0,7.0
251,9990.0,10.0
252,9993.0,7.0
253,9996.0,4.0
254,9998.0,2.0
255,9994.0,6.0
256,9996.0,4.0
257,9996.0,4.0
258,9992.0,8.0
259,9994.0,6.0
260,9994.0,6.0
261,9979.0,21.0
262,9994.0,6.0
263,9994.0,6.0
264,9995.0,5.0
265,9994.0,6.0
266,9993.0,7.0
267,9991.0,9.0
268,9994.0,6.0
269,9996.0,4.0
270,9988.0,12.0
271,9996.0,4.0
272,9993.0,7.0
273,9994.0,6.0
274,9991.0,9.0
275,8511.0,1489.0
276,9989.0,11.0
277,9995.0,5.0
278,9995.0,5.0
279,9997.0,3.0
280,9993.0,7.0
281,9995.0,5.0
282,9992.0,8.0
283,9938.0,62.0
284,9995.0,5.0
285,9996.0,4.0
286,9996.0,4.0
287,9996.0,4.0
288,9997.0,3.0
289,9993.0,7.0
290,9993.0,7.0
291,9990.0,10.0
292,9996.0,4.0
293,9993.0,7.0
294,9997.0,3.0
295,9998.0,2.0
296,9996.0,4.0
297,9995.0,5.0
298,9995.0,5.0
299,9559.0,441.0
300,9996.0,4.0
301,9996.0,4.0
302,9995.0,5.0
303,9998.0,2.0
304,9995.0,5.0
305,9994.0,6.0
306,9995.0,5.0
307,9221.0,779.0
308,9992.0,8.0
309,9996.0,4.0
310,9995.0,5.0
311,9997.0,3.0
312,5564.0,4436.0
313,9994.0,6.0
314,9992.0,8.0
315,9989.0,11.0
316,9993.0,7.0
317,9995.0,5.0
318,9996.0,4.0
319,9997.0,3.0
320,9992.0,8.0
321,9996.0,4.0
322,9991.0,9.0
323,9996.0,4.0
324,9993.0,7.0
325,9996.0,4.0
326,9994.0,6.0
327,9993.0,7.0
328,9998.0,2.0
329,9996.0,4.0
330,9997.0,3.0
331,9943.0,57.0
332,9996.0,4.0
333,9995.0,5.0
334,9994.0,6.0
335,9996.0,4.0
336,9993.0,7.0
337,9995.0,5.0
338,9991.0,9.0
339,9995.0,5.0
340,9995.0,5.0
341,9995.0,5.0
342,9997.0,3.0
343,9994.0,6.0
344,9996.0,4.0
345,9993.0,7.0
346,9986.0,14.0
347,9990.0,10.0
348,9993.0,7.0
349,9993.0,7.0
350,9155.0,845.0
351,9994.0,6.0
352,9993.0,7.0
353,9993.0,7.0
354,9991.0,9.0
355,8468.0,1532.0
356,9995.0,5.0
357,9996.0,4.0
358,9995.0,5.0
359,9994.0,6.0
360,9992.0,8.0
361,9994.0,6.0
362,9994.0,6.0
363,9992.0,8.0
364,9993.0,7.0
365,9992.0,8.0
366,9994.0,6.0
367,9983.0,17.0
368,9996.0,4.0
369,9998.0,2.0
370,9996.0,4.0
371,9995.0,5.0
372,9995.0,5.0
373,9992.0,8.0
374,9993.0,7.0
375,9996.0,4.0
376,9996.0,4.0
377,9997.0,3.0
378,9995.0,5.0
379,9992.0,8.0
380,9996.0,4.0
381,9996.0,4.0
382,9996.0,4.0
383,9994.0,6.0
384,9995.0,5.0
385,9999.0,1.0
386,9992.0,8.0
387,9993.0,7.0
388,9843.0,157.0
389,9997.0,3.0
390,9993.0,7.0
391,9996.0,4.0
392,9996.0,4.0
393,9994.0,6.0
394,9996.0,4.0
395,9993.0,7.0
396,9990.0,10.0
397,9992.0,8.0
398,9996.0,4.0
399,9992.0,8.0
400,9989.0,11.0
401,9998.0,2.0
402,9997.0,3.0
403,9994.0,6.0
404,9997.0,3.0
405,9995.0,5.0
406,9993.0,7.0
407,9994.0,6.0
408,9992.0,8.0
409,9994.0,6.0
410,9994.0,6.0
411,9994.0,6.0
412,9993.0,7.0
413,9995.0,5.0
414,9997.0,3.0
415,9995.0,5.0
416,9995.0,5.0
417,9997.0,3.0
418,9995.0,5.0
419,9994.0,6.0
420,9998.0,2.0
421,9993.0,7.0
422,9999.0,1.0
423,9995.0,5.0
424,9993.0,7.0
425,9996.0,4.0
426,9996.0,4.0
427,9992.0,8.0
428,9998.0,2.0
429,9994.0,6.0
430,9623.0,377.0
431,9995.0,5.0
432,9994.0,6.0
433,9990.0,10.0
434,9992.0,8.0
435,9995.0,5.0
436,9994.0,6.0
437,9996.0,4.0
438,9998.0,2.0
439,9984.0,16.0
440,9996.0,4.0
441,9993.0,7.0
442,9996.0,4.0
443,9994.0,6.0
444,9886.0,114.0
445,9995.0,5.0
446,9997.0,3.0
447,9996.0,4.0
448,9995.0,5.0
449,9994.0,6.0
450,9994.0,6.0
451,9992.0,8.0
452,9994.0,6.0
453,9848.0,152.0
454,9742.0,258.0
455,9998.0,2.0
456,9990.0,10.0
457,9992.0,8.0
458,9994.0,6.0
459,9996.0,4.0
460,9996.0,4.0
461,9995.0,5.0
462,9991.0,9.0
463,9998.0,2.0
464,9990.0,10.0
465,9993.0,7.0
466,9995.0,5.0
467,9995.0,5.0
468,9997.0,3.0
469,9997.0,3.0
470,9993.0,7.0
471,9992.0,8.0
472,9997.0,3.0
473,9994.0,6.0
474,9995.0,5.0
475,9992.0,8.0
476,9995.0,5.0
477,9996.0,4.0
478,9995.0,5.0
479,9996.0,4.0
480,9992.0,8.0
481,9998.0,2.0
482,9989.0,11.0
483,9992.0,8.0
484,9997.0,3.0
485,9995.0,5.0
486,9981.0,19.0
487,9993.0,7.0
488,9997.0,3.0
489,9997.0,3.0
490,9995.0,5.0
491,9996.0,4.0
492,9995.0,5.0
493,9993.0,7.0
494,9995.0,5.0
495,9994.0,6.0
496,9995.0,5.0
497,9994.0,6.0
498,9994.0,6.0
499,9996.0,4.0
500,9993.0,7.0
501,9996.0,4.0
502,9993.0,7.0
503,9993.0,7.0
504,9994.0,6.0
505,9991.0,9.0
506,9926.0,74.0
507,9996.0,4.0
508,9991.0,9.0
509,9993.0,7.0
510,9994.0,6.0
511,9994.0,6.0
512,9994.0,6.0
513,9994.0,6.0
514,9993.0,7.0
515,9991.0,9.0
516,9993.0,7.0
517,9997.0,3.0
518,9996.0,4.0
519,9992.0,8.0
520,9995.0,5.0
521,9998.0,2.0
522,9997.0,3.0
523,9998.0,2.0
524,6729.0,3271.0
525,9994.0,6.0
526,9991.0,9.0
527,9992.0,8.0
528,9995.0,5.0
529,9994.0,6.0
530,9995.0,5.0
531,9996.0,4.0
532,9993.0,7.0
533,9996.0,4.0
534,9993.0,7.0
535,9991.0,9.0
536,9996.0,4.0
537,9994.0,6.0
538,9996.0,4.0
539,9996.0,4.0
540,9997.0,3.0
541,9994.0,6.0
542,9991.0,9.0
543,9992.0,8.0
544,9996.0,4.0
545,9994.0,6.0
546,9994.0,6.0
547,9991.0,9.0
548,9998.0,2.0
549,9994.0,6.0
550,9991.0,9.0
551,9993.0,7.0
552,9991.0,9.0
553,9993.0,7.0
554,9989.0,11.0
555,9990.0,10.0
556,9994.0,6.0
557,9997.0,3.0
558,9997.0,3.0
559,9996.0,4.0
560,9990.0,10.0
561,9995.0,5.0
562,9994.0,6.0
563,9995.0,5.0
564,9992.0,8.0
565,9995.0,5.0
566,9993.0,7.0
567,9994.0,6.0
568,9999.0,1.0
569,9997.0,3.0
570,9996.0,4.0
571,9993.0,7.0
572,9995.0,5.0
573,9994.0,6.0
574,9995.0,5.0
575,9998.0,2.0
576,9993.0,7.0
577,9998.0,2.0
578,9991.0,9.0
579,9994.0,6.0
580,9998.0,2.0
581,9993.0,7.0
582,9994.0,6.0
583,9996.0,4.0
584,9996.0,4.0
585,9985.0,15.0
586,9995.0,5.0
587,9993.0,7.0
588,9995.0,5.0
589,9994.0,6.0
590,9994.0,6.0
591,9890.0,110.0
592,9995.0,5.0
593,9995.0,5.0
594,9993.0,7.0
595,9992.0,8.0
596,9996.0,4.0
597,9993.0,7.0
598,9994.0,6.0
599,9995.0,5.0
600,9995.0,5.0
601,9996.0,4.0
602,9996.0,4.0
603,9995.0,5.0
604,9996.0,4.0
605,9997.0,3.0
606,9993.0,7.0
607,9991.0,9.0
608,9996.0,4.0
609,9996.0,4.0
610,9998.0,2.0
611,9994.0,6.0
612,9996.0,4.0
613,9993.0,7.0
614,9997.0,3.0
615,9995.0,5.0
616,9994.0,6.0
617,9994.0,6.0
618,9997.0,3.0
619,9993.0,7.0
620,9993.0,7.0
621,9996.0,4.0
622,9995.0,5.0
623,9996.0,4.0
624,9995.0,5.0
625,9998.0,2.0
626,9991.0,9.0
627,9996.0,4.0
628,9992.0,8.0
629,9996.0,4.0
630,9995.0,5.0
631,9997.0,3.0
632,9997.0,3.0
633,9997.0,3.0
634,9993.0,7.0
635,9996.0,4.0
636,9995.0,5.0
637,9984.0,16.0
638,9994.0,6.0
639,9996.0,4.0
640,9994.0,6.0
641,9995.0,5.0
642,9993.0,7.0
643,9992.0,8.0
644,9995.0,5.0
645,9991.0,9.0
646,9993.0,7.0
647,9998.0,2.0
648,9994.0,6.0
649,9994.0,6.0
650,9995.0,5.0
