,0,1,2
0,0.06666666666666665,0.0,-0.0
1,-0.011111111111111183,-0.1,0.08
2,-0.013483146067415741,-0.018181818181818188,0.08
3,-0.03809523809523818,0.11249999999999999,0.11
4,-0.04444444444444451,-0.1,0.11
5,0.02417582417582409,-0.0888888888888889,0.04
6,-0.027272727272727337,-0.033333333333333354,0.1
7,-0.02352941176470591,0.06666666666666665,0.1
8,0.03146067415730336,-0.018181818181818188,0.04
9,-0.017391304347826098,-0.2,0.08
10,0.0720930232558139,0.15714285714285714,-0.0
11,0.04946236559139783,-0.2,0.01
12,-0.05274725274725278,-0.2,0.12
13,-0.033333333333333326,-0.1,0.1
14,-0.04137931034482767,0.03076923076923077,0.11
15,0.015217391304347738,-0.2,0.05
16,0.020224719101123556,-0.018181818181818188,0.05
17,0.06516853932584266,0.0727272727272727,-0.0
18,0.06021505376344083,-0.2,-0.0
19,0.07777777777777772,0.0,-0.01
20,-0.04705882352941182,0.06666666666666665,0.12
21,0.03870967741935483,-0.2,0.02
22,0.03870967741935483,-0.2,0.02
23,0.036956521739130443,-0.2,0.03
24,0.021428571428571352,0.175,0.05
25,0.015217391304347738,-0.2,0.05
26,-0.056097560975609806,0.1333333333333333,0.13
27,-0.02826086956521745,-0.2,0.09
28,-0.011111111111111183,-0.1,0.08
29,0.013953488372092981,0.08571428571428569,0.06
30,-0.11764705882352944,0.0,0.19
31,0.008988764044943753,-0.018181818181818188,0.06
32,-0.0022471910112360494,-0.018181818181818188,0.07
33,-0.02826086956521745,-0.2,0.09
34,-0.033333333333333326,-0.1,0.1
35,0.040909090909090895,0.04999999999999999,0.03
36,0.02417582417582409,-0.0888888888888889,0.04
37,-0.04444444444444451,-0.1,0.11
38,-0.03863636363636369,-0.033333333333333354,0.11
39,-0.0022471910112360494,-0.018181818181818188,0.07
40,0.0,-0.1,0.07
41,0.008988764044943753,-0.018181818181818188,0.06
42,-0.04444444444444451,-0.1,0.11
43,0.06206896551724128,0.1076923076923077,0.01
44,-0.05882352941176472,0.06666666666666665,0.13
45,-0.006521739130434856,-0.2,0.07
46,-0.007317073170731714,0.18888888888888888,0.08
47,-0.04444444444444451,-0.1,0.11
48,-0.027272727272727337,0.04999999999999999,0.09
49,-0.01686746987951815,0.15294117647058825,0.09
50,0.09010989010989001,-0.0888888888888889,-0.02
51,-0.011111111111111183,-0.1,0.08
52,-0.08089887640449445,-0.1090909090909091,0.15
53,-0.027272727272727337,-0.033333333333333354,0.1
54,-0.013483146067415741,-0.018181818181818188,0.08
55,-0.020930232558139528,0.08571428571428569,0.09
56,0.008988764044943753,-0.018181818181818188,0.06
57,-0.07058823529411773,0.06666666666666665,0.14
58,0.03870967741935483,-0.2,0.02
59,0.03146067415730336,-0.018181818181818188,0.04
60,-0.006521739130434856,-0.2,0.07
61,-0.009302325581395432,0.08571428571428569,0.08
62,0.0045977011494252595,0.03076923076923077,0.07
63,-0.027272727272727337,-0.033333333333333354,0.1
64,-0.059259259259259345,0.16842105263157892,0.13
65,0.06021505376344083,-0.2,-0.0
66,0.0444444444444444,0.0,0.02
67,0.06021505376344083,-0.2,-0.0
68,0.020224719101123556,-0.018181818181818188,0.05
69,-0.07272727272727275,-0.033333333333333354,0.14
70,0.018181818181818188,0.04999999999999999,0.05
71,0.02608695652173909,-0.2,0.04
72,-0.10000000000000009,-0.2,0.17
73,0.02417582417582409,-0.0888888888888889,0.04
74,0.06666666666666665,0.0,-0.0
75,-0.03809523809523818,0.11249999999999999,0.11
76,-0.05555555555555558,-0.1,0.12
77,0.018181818181818188,0.04999999999999999,0.05
78,-0.006521739130434856,-0.2,0.07
79,0.07912087912087906,-0.0888888888888889,-0.01
80,-0.011111111111111183,-0.1,0.08
81,0.07912087912087906,-0.0888888888888889,-0.01
82,0.06666666666666665,0.0,-0.0
83,0.05555555555555547,0.0,0.01
84,0.09887640449438195,0.0727272727272727,-0.03
85,-0.07906976744186056,0.014285714285714263,0.15
86,-0.024719101123595544,-0.018181818181818188,0.09
87,0.04523809523809519,0.175,0.03
88,-0.05581395348837215,0.014285714285714263,0.13
89,-0.03529411764705892,0.06666666666666665,0.11
90,-0.0613636363636364,-0.033333333333333354,0.13
91,0.05057471264367808,0.1076923076923077,0.02
92,-0.06373626373626373,-0.2,0.13
93,-0.009302325581395432,0.08571428571428569,0.08
94,-0.02352941176470591,0.06666666666666665,0.1
95,-0.03913043478260869,-0.2,0.1
