,0,1,2,3,4,5
0,-0.4573374015561493,0.07298126069052968,-1.5544316013304171,-1.0241799295529703,0.41082952320450616,0.2346993653208638
1,-1.2931359802671403,-0.35008992038310993,-1.1351787653469296,0.12736244056769508,-0.7052044905954229,0.5748099868166517
2,-0.7440027023640405,-0.1077475599561345,-0.20617326420834536,-1.1075748849778404,0.1853850706351367,0.3993639853068599
3,-0.008320571812298616,-0.7843202106522142,-0.06202707025035492,-2.1181125189713326,-1.5443012070742732,0.09012242038206793
4,-1.6465012768018727,-0.16045048449949018,-0.14024504082445155,0.11424337026954756,-1.2481750278390245,0.4551932729337056
5,0.06048217554503954,-0.13624877448297712,0.167456932319606,-1.18392780866505,-1.3565388452879799,0.03258658732877549
6,0.024164491735573,-0.7113733391792484,-0.11688248995856931,0.1645420550394454,0.1344429905524367,0.04992256314979031
7,-0.035876104809677956,-0.5690761998939532,-2.3983939938407306,-0.5310521549550176,-0.6962694936515883,0.11330298094238912
8,-0.19113327320409734,0.11545122441315625,0.22726072376368744,0.05257435298259372,0.31437094664127496,0.1587338772028778
9,-1.273756643998978,-0.020827027650550223,-0.18291429732118197,-0.42924120280214356,0.1924611811960083,0.3534488709699765
10,0.09205443260462465,-0.08921416263968773,-0.3185971571422417,-1.9171447583135215,-1.4247154184025532,-0.002787136635635932
11,0.10252830678360492,-0.15395143503962272,0.12552813052219158,0.307602183421394,0.5303817453397078,-0.05525578558612267
12,0.08255029322523288,-0.5391634854526267,0.16569367166377658,-0.21522867648165223,0.4054880786589756,-0.01638570562230015
13,0.17497173463927318,-0.6667324143001071,-1.7241625442663584,-1.3894016939659148,-0.2130981339929959,-0.1067889173884484
14,0.020249219546364605,-0.43055863622628193,-0.29245521975773847,0.04222158104412943,-0.49806432243707044,0.08608149580595097
15,-2.384141168967023,-0.0937786453405921,-0.5473989491600727,-1.1636144976395157,-2.2125427761267558,0.4118544734459021
16,-0.07044924381596629,0.07091948131238779,0.23147838436806845,0.37436761285378417,-0.46352518528874503,0.10153436711626568
17,-0.7374333685755488,-0.7909057369931183,0.023347185114673374,-0.07352886876425829,-0.1421156965440864,0.5259846174110326
18,0.05431764318115806,-1.6274011435784321,-0.03289639486493956,-0.6865007469053714,-2.4913305075098995,0.035102771616057564
19,0.00907194067803374,-0.7161231712551843,-0.2778396192380929,-2.517291527225387,-0.8287913750568554,0.06569334499617498
20,-1.643185866369579,-0.11115926059983128,-0.2859002763524442,0.058713256443941875,-0.002675536075866264,0.402424934555111
21,-1.3805123287909615,-0.17728363941834546,0.35068857727797553,-1.4580393059701608,0.34666698281515385,0.3460195350769692
22,0.02744473070707798,-0.36006728397836907,0.03595396215076507,0.015427445151528107,-1.2922278709600583,0.41466849701657965
23,0.055887298322788936,-0.13508900097113719,-0.3762744847856314,-1.6670044761637068,-0.2895003902641068,0.014827783941870508
24,-1.077148342072035,0.09535257471070624,-0.4459028099534348,0.3481544791439819,-0.5665535017506744,0.22496115051676938
25,-0.6014258195390022,0.016727347295952488,-0.016480730367765206,0.16820132969878765,-0.40726449130599246,0.27655283584658363
