,true_means,means,bias,total_rewards,pulls,std_means
0,0.9,0.8963945165412431,-0.003605483458757033,8772.155,9747.59,0.04322473071843556
1,0.7,0.5870186297034239,-0.11298137029657611,166.386,237.551,0.20847703739321763
2,0.5,0.3772366775037754,-0.12276332249622386,4.199,8.6,0.23445594611340992
3,0.3,0.22022873040718027,-0.07977126959281985,1.152,3.811,0.21263128586541874
4,0.1,0.06107619047619059,-0.03892380952381001,0.215,2.448,0.1317809479070963
