,true_means,means,bias,total_rewards,pulls,std_means
0,1.0,0.9806917628110435,-0.01930823718895668,32.45448539071126,32.05,0.20216313009323583
1,0.75,0.6944189623463327,-0.05558103765366661,16.876541545188925,22.672,0.2429738823396543
2,0.5,0.436009067921542,-0.06399093207845763,8.515041473237558,17.107,0.2806511059761689
3,0.375,0.29893690122232386,-0.07606309877767635,5.450062564725117,14.937,0.2938152773753634
4,0.25,0.16708612476079512,-0.08291387523920495,3.1991109432660143,13.234,0.3182027622956553
