,0,1,2,3,4,5
0,-0.011436810048943214,0.0,0.0,0.0,0.0,0.011436810048943214
1,-0.011436810048943214,-0.09733752533459114,0.0,0.0,0.0,0.1793871676917674
2,-0.011436810048943214,-0.09733752533459114,-0.012750159432793045,0.0,0.0,0.29050816493877585
3,-0.011436810048943214,-0.09733752533459114,-0.012750159432793045,0.03111718392479579,0.0,0.3663518277228826
4,-0.011436810048943214,-0.09733752533459114,-0.012750159432793045,0.03111718392479579,-0.021074704294645325,0.4472964030372351
5,-0.016231830354114688,-0.11707747134775562,-0.03850969068324288,0.011860854925893557,-0.035846622574014546,0.37834034679078743
6,-0.014657588336376306,-0.10407617335711641,-0.07023698850116765,-0.023514040313460105,-0.06092820395322162,0.35695020968853236
7,-0.029824780935910948,-0.09602320058405805,-0.07234714878159494,-0.05400286513399919,-0.08738372336082538,0.3575607262458606
8,-0.04292363222021478,-0.09049771097640372,-0.06622450458689688,-0.09195508553829589,-0.11860264239742124,0.3595711359767759
9,-0.06730749315124758,-0.10547693688099037,-0.06313642103132264,-0.07758664492127247,-0.1277075992232777,0.3700050758559305
10,-0.08712445292897444,-0.11752101683700777,-0.07043842554806581,-0.06976694098547603,-0.11507354101835988,0.36737901767340647
11,-0.09857407061251185,-0.1288024682548484,-0.08432695397142323,-0.08031266481912905,-0.09813589764929119,0.3657674734257217
12,-0.09197056656513676,-0.1366265075780425,-0.08831208829009853,-0.07984628101079506,-0.09695071448434103,0.3579322924064263
13,-0.10203110595504321,-0.13448375415082903,-0.09798081335492723,-0.08281303727181703,-0.08996596395460137,0.35265962913211785
14,-0.11438212713892364,-0.13616816810232937,-0.09733194079469605,-0.08877162930257694,-0.0797238192640722,0.3518689032790861
15,-0.11666960544416637,-0.13564583730200278,-0.09496488672306719,-0.09262009289037702,-0.08022702561032985,0.34792914609099956
16,-0.12195614407637981,-0.13732222292877724,-0.09091704760778291,-0.09268767013348635,-0.08307142796905036,0.3444244448286844
17,-0.1277270151229122,-0.1419123015295346,-0.0873685437476967,-0.0982927090735644,-0.07849273145462835,0.34019997631061955
18,-0.13429342942754635,-0.14225331866765656,-0.09185705315853628,-0.09420660688769754,-0.0747587061831639,0.3373040124829948
19,-0.135531357580152,-0.14693950181633714,-0.1003110286788261,-0.09169303878593228,-0.07432082024284781,0.33583203277389473
