,true_means,means,bias,total_rewards,pulls,std_means
0,1.0,0.9688305809480211,-0.03116941905197855,461.48442327305276,462.599,0.1539312907823768
1,0.5,0.4328439326939237,-0.06715606730607658,18.53069473904963,37.401,0.2831010751958466
