,true_means,means,bias,total_rewards,pulls,std_means
0,0.9,0.9001407953911271,0.00014079539112844076,417.516,463.783,0.013667811708387611
1,0.7,0.5935981084708677,-0.10640189152913246,14.631,20.921,0.2037832169548179
2,0.5,0.3954502278484121,-0.10454977215158696,4.094,8.014,0.22399954133944436
3,0.3,0.20693121045621077,-0.09306878954378864,1.247,4.291,0.195645075899739
4,0.1,0.05926547619047623,-0.04073452380952441,0.268,2.991,0.11636758256902648
