,true_means,means,bias,total_rewards,pulls,std_means
0,0.9,0.8778538387590897,-0.022146161240910525,65.774,72.978,0.10216750143598749
1,0.7,0.6355504396016708,-0.06444956039832943,8.743,12.446,0.1799225672988925
2,0.5,0.47277426700076836,-0.027225732999232196,2.932,5.673,0.22201872055134886
3,0.3,0.2881567182817182,-0.0118432817182819,1.379,4.571,0.20899703659109106
4,0.1,0.09473297258297271,-0.005267027417027356,0.434,4.332,0.1427963851787027
