,true_means,means,bias,total_rewards,pulls,std_means
0,1.0,0.9925275806646819,-0.007472419335317643,239.06637360401405,238.67,0.10204434905629609
1,0.75,0.7279452089440221,-0.02205479105597694,82.4236688107844,109.701,0.12574777119749164
2,0.5,0.47079960464925313,-0.029200395350746793,31.510960637942734,62.611,0.1414688776902407
3,0.375,0.3424307401621372,-0.03256925983786273,18.661386818030532,49.521,0.15062959651353297
4,0.25,0.19944681459491573,-0.050553185405084224,9.610867407846634,39.497,0.18330215783276033
