,0,1,2,3,4,5
0,-0.014967462039045532,-0.05714285714285705,-0.16666666666666669,-0.175,-0.1,0.058
1,-0.006157112526539277,-0.41428571428571426,0.0,-0.3,0.042857142857142844,0.044
2,-0.004033970276008492,-0.07499999999999996,-0.07142857142857145,0.12857142857142856,-0.1,0.034
3,0.005660377358490565,-0.19999999999999996,-0.33333333333333337,0.2,0.1,0.02
4,-0.0196581196581197,-0.44999999999999996,0.05555555555555558,0.07500000000000001,0.042857142857142844,0.054
5,0.0023354564755838636,-0.07499999999999996,-0.07142857142857145,-0.01428571428571429,-0.1,0.03
6,-0.001098901098901095,0.0,-0.16666666666666669,-0.175,0.024999999999999994,0.044
7,-0.007843137254901933,0.11250000000000004,0.045454545454545414,-0.3,0.15,0.052
8,0.0063180827886709645,0.050000000000000044,0.0,-0.19999999999999998,0.1222222222222222,0.034
9,-0.01255411255411254,-0.15454545454545454,-0.16666666666666669,0.14444444444444443,0.0111111111111111,0.052
10,0.0024943310657595807,0.027272727272727337,0.1923076923076923,0.033333333333333326,-0.016666666666666677,0.044
11,-0.012311015118790514,-0.19999999999999996,-0.16666666666666669,-0.07777777777777778,-0.1,0.058
12,-0.001204819277108471,0.022222222222222254,0.16666666666666663,-0.027272727272727282,-0.1,0.06
13,0.013140311804008875,-0.033333333333333326,0.09999999999999998,0.0,0.0,0.032
14,0.007488986784140894,0.0,-0.16666666666666669,-0.07777777777777778,0.15,0.034
15,0.010869565217391242,-0.09999999999999998,0.13636363636363635,0.2,0.2333333333333333,0.02
16,0.01379310344827589,0.014285714285714346,-0.125,0.12857142857142856,0.042857142857142844,0.018
17,-0.0010752688172043223,-0.0636363636363636,-0.125,0.14444444444444443,-0.1,0.036
18,0.015401301518438104,-0.19999999999999996,0.09999999999999998,0.10000000000000003,0.1222222222222222,0.022
19,0.0099307159353349,-0.11666666666666659,0.21875,-0.21666666666666667,0.1727272727272727,0.044
20,0.008898305084745761,-0.2714285714285714,-0.35714285714285715,-0.15714285714285714,-0.1,0.032
21,0.00293453724604964,0.1064516129032258,-0.16666666666666669,0.14444444444444443,0.024999999999999994,0.034
22,-0.032158590308370094,-0.19999999999999996,0.0,-0.3,0.1727272727272727,0.082
23,0.00948275862068959,0.0,-0.05555555555555558,-0.18888888888888888,-0.1,0.032
24,-0.00629067245119308,-0.033333333333333326,-0.05555555555555558,-0.07777777777777778,-0.1,0.048
25,-0.0029023746701847264,0.043243243243243246,0.1428571428571429,-0.09999999999999998,-0.1,0.07
26,-0.0014799154334038667,-0.36666666666666664,0.0,0.12857142857142856,-0.1,0.032
27,-0.004255319148936176,-0.2714285714285714,0.09999999999999998,-0.15714285714285714,-0.1,0.038
28,0.009890109890109855,0.08947368421052637,-0.16666666666666669,0.36666666666666664,0.024999999999999994,0.022
29,-0.017136659436008728,-0.44999999999999996,0.09999999999999998,-0.04999999999999999,-0.1,0.06
30,-0.003603603603603678,0.06923076923076932,0.045454545454545414,0.2,-0.1,0.042
31,0.02359550561797752,-0.012499999999999956,0.11538461538461542,0.0076923076923077205,0.2076923076923077,0.024
32,-0.013378684807256236,0.020000000000000018,0.08333333333333337,0.24545454545454543,-0.1,0.056
33,0.0076576576576576905,0.020000000000000018,0.0,0.24545454545454543,0.19999999999999998,0.03
34,0.004017857142857073,-0.004347826086956497,-0.09999999999999998,0.0,0.2333333333333333,0.038
35,0.019913419913419883,-0.14444444444444438,0.13636363636363635,0.14444444444444443,0.0111111111111111,0.016
36,0.028104575163398704,0.13333333333333341,0.0,0.325,-0.1,-0.0
37,-0.0019522776572667988,-0.033333333333333326,0.09999999999999998,-0.01428571428571429,-0.1,0.036
38,-0.014649681528662417,-0.19999999999999996,-0.35714285714285715,-0.01428571428571429,-0.1,0.052
39,0.0035087719298245723,-0.015789473684210464,-0.05555555555555558,0.07500000000000001,0.024999999999999994,0.034
40,0.02473118279569886,-0.09999999999999998,-0.05555555555555558,-0.04999999999999999,0.275,0.01
41,-0.0022222222222222365,-0.018181818181818188,-0.2777777777777778,0.24545454545454543,0.15,0.042
42,0.0004424778761061843,-0.007692307692307665,-0.125,-0.15714285714285714,-0.1,0.042
43,-0.00675381263616559,-0.015789473684210464,0.0,0.12857142857142856,-0.1,0.04
44,0.011363636363636354,-0.033333333333333326,0.125,0.1166666666666667,0.26363636363636367,0.032
45,0.0013452914798206539,-0.015789473684210464,0.08333333333333337,-0.04999999999999999,0.08181818181818182,0.046
46,-0.015631691648822277,-0.25555555555555554,-0.375,-0.175,-0.1,0.062
47,-0.012149532710280408,-0.033333333333333326,-0.04545454545454547,0.06363636363636366,-0.1,0.07
48,-0.00022271714922050823,-0.033333333333333326,0.08823529411764708,-0.20909090909090908,-0.1,0.054
49,-0.006986899563318771,-0.09999999999999998,-0.16666666666666669,-0.07777777777777778,0.0111111111111111,0.052
50,-0.008225108225108246,-0.15454545454545454,0.05555555555555558,-0.18888888888888888,-0.1,0.052
51,0.013419913419913443,-0.09999999999999998,-0.3,0.2555555555555556,0.1222222222222222,0.026
52,0.01792656587472996,-0.09999999999999998,-0.05555555555555558,0.033333333333333326,0.2333333333333333,0.018
53,-0.00660980810234546,-0.14444444444444438,-0.125,-0.3,-0.1,0.046
54,0.015178571428571375,0.005882352941176561,0.0714285714285714,-0.027272727272727282,0.0,0.032
55,0.01247264770240697,-0.19999999999999996,0.1428571428571429,0.2833333333333334,-0.1,0.024
56,0.00023201856148491462,0.06190476190476191,-0.16666666666666669,-0.18888888888888888,0.1222222222222222,0.048
57,-0.011111111111111183,-0.07499999999999996,0.08333333333333337,0.033333333333333326,-0.1,0.064
58,-0.023873873873873852,-0.0636363636363636,0.05555555555555558,-0.175,0.15,0.068
59,-0.02709030100334453,0.05138121546961327,-0.2142857142857143,-0.01428571428571429,-0.1,0.098
60,-0.002345415778251647,-0.32499999999999996,0.0,0.07500000000000001,0.042857142857142844,0.036
61,0.002272727272727204,0.050000000000000044,0.1428571428571429,-0.07777777777777778,0.2333333333333333,0.036
62,-0.010849056603773555,0.00454545454545463,-0.13636363636363635,0.06363636363636366,0.0,0.066
63,-0.013207547169811318,-0.054166666666666585,-0.2,0.14444444444444443,0.0111111111111111,0.07
64,-0.018534482758620685,-0.19999999999999996,-0.05555555555555558,0.14444444444444443,0.15,0.052
65,-0.02107623318385654,0.00967741935483879,0.0,-0.04999999999999999,-0.1,0.06
66,0.0064587973273941834,-0.047826086956521685,-0.09999999999999998,-0.18888888888888888,0.0111111111111111,0.044
67,0.00736842105263158,-0.2714285714285714,-0.33333333333333337,-0.13333333333333333,0.06666666666666665,0.026
68,0.003370786516853963,0.05862068965517242,-0.2777777777777778,-0.07777777777777778,0.024999999999999994,0.042
69,-0.0006711409395973034,0.020000000000000018,0.0,-0.07777777777777778,0.0111111111111111,0.044
70,0.011963882618510113,0.07777777777777783,0.0,0.0,0.1,0.03
71,-0.0014492753623188692,0.06562500000000004,-0.375,-0.01428571428571429,0.042857142857142844,0.05
72,-0.019266055045871533,-0.007692307692307665,-0.05555555555555558,-0.04999999999999999,0.275,0.06
73,0.010480349344978102,-0.14444444444444438,0.16666666666666663,-0.07777777777777778,0.2333333333333333,0.026
74,-0.0034482758620689724,0.0,0.0,-0.09999999999999998,-0.1,0.032
75,-0.00933940774487474,0.03076923076923077,0.0,0.2,-0.1,0.056
76,0.004761904761904745,-0.014285714285714235,0.09999999999999998,0.10000000000000003,-0.1,0.054
77,0.0008620689655172153,-0.14444444444444438,-0.05555555555555558,0.033333333333333326,0.1222222222222222,0.036
78,0.0051918735891647305,0.05862068965517242,-0.09999999999999998,0.033333333333333326,0.0111111111111111,0.038
79,0.008893709327548738,0.06923076923076932,0.05555555555555558,-0.3,0.15,0.028
80,-0.01904761904761909,-0.09999999999999998,0.09999999999999998,0.14444444444444443,0.1222222222222222,0.05
81,-0.00023310023310030292,0.09411764705882353,0.11538461538461542,-0.04999999999999999,-0.016666666666666677,0.05
82,0.005311778290993052,0.06315789473684219,0.09999999999999998,-0.19999999999999998,0.0111111111111111,0.042
83,0.011447084233261351,-0.29999999999999993,-0.2777777777777778,0.14444444444444443,-0.1,0.036
84,-0.00747663551401867,-0.033333333333333326,0.10869565217391308,0.10000000000000003,0.0111111111111111,0.058
85,-0.0025056947608200764,0.07142857142857151,-0.16666666666666669,0.033333333333333326,0.15,0.042
86,0.011447084233261351,-0.05714285714285705,-0.125,0.2,-0.1,0.024
87,0.0009009009009008917,0.033333333333333326,0.045454545454545414,0.39999999999999997,0.0,0.036
88,0.020940170940170866,-0.32499999999999996,0.0,0.07500000000000001,0.024999999999999994,0.016
89,0.038730853391684916,-0.05714285714285705,-0.09999999999999998,0.0,0.0111111111111111,0.008
90,0.016129032258064502,-0.47777777777777775,-0.05555555555555558,0.14444444444444443,-0.1,0.028
91,0.0006622516556291647,0.014285714285714346,-0.05555555555555558,0.14444444444444443,-0.1,0.038
92,0.018181818181818188,-0.007692307692307665,0.19565217391304346,-0.13333333333333333,0.06666666666666665,0.034
93,-0.0021739130434782483,-0.09999999999999998,0.08333333333333337,0.033333333333333326,0.0111111111111111,0.04
94,0.019913419913419883,-0.29999999999999993,-0.3,-0.07777777777777778,0.0111111111111111,0.032
95,0.020091324200913196,-0.05294117647058816,-0.16666666666666669,0.16666666666666669,-0.03333333333333334,0.046
96,-0.03133640552995398,-0.022580645161290325,0.125,0.10000000000000003,0.1222222222222222,0.072
97,0.013419913419913443,-0.07499999999999996,0.1875,0.12857142857142856,0.042857142857142844,0.016
98,-0.031221719457013575,-0.019999999999999907,-0.04545454545454547,0.24545454545454543,-0.1,0.076
99,-0.004575163398692794,-0.033333333333333326,0.0,-0.175,-0.1,0.044
100,-0.004444444444444473,-0.033333333333333326,0.0,0.10000000000000003,0.1,0.046
101,-0.0008771929824561431,-0.05714285714285705,0.045454545454545414,0.0,0.34444444444444444,0.036
102,-0.0094736842105263,-0.2714285714285714,-0.33333333333333337,0.033333333333333326,0.06666666666666665,0.04
103,-0.004783599088838297,0.06666666666666676,0.1875,-0.04999999999999999,0.042857142857142844,0.04
104,0.01008771929824559,0.022222222222222254,-0.05555555555555558,-0.07777777777777778,0.275,0.026
105,0.008675799086757974,0.10000000000000009,-0.16666666666666669,0.033333333333333326,0.1,0.022
106,-0.025581395348837188,0.0,-0.3,0.0,0.1,0.078
107,0.012854030501089353,-0.007692307692307665,0.0,-0.07777777777777778,0.1222222222222222,0.026
108,-0.0015118790496760903,-0.14444444444444438,0.045454545454545414,0.033333333333333326,0.024999999999999994,0.038
109,0.01343963553530747,0.12758620689655176,0.045454545454545414,-0.027272727272727282,-0.1,0.032
110,-0.015662650602409678,0.08333333333333337,-0.05555555555555558,-0.04999999999999999,-0.1,0.06
111,0.005172413793103403,-0.0636363636363636,0.0,0.3,0.3285714285714285,0.02
112,-0.018421052631579005,-0.05714285714285705,0.16666666666666663,-0.04999999999999999,-0.1,0.054
113,0.0035087719298245723,0.050000000000000044,0.0,-0.07777777777777778,0.1222222222222222,0.034
114,-0.0071428571428571175,-0.36666666666666664,0.0,-0.13333333333333333,-0.1,0.038
115,0.00022172949002219333,-0.0888888888888888,-0.04545454545454547,-0.19999999999999998,-0.1,0.054
116,0.014660831509846761,-0.05294117647058816,0.05555555555555558,-0.07777777777777778,-0.1,0.028
117,0.013419913419913443,-0.05294117647058816,0.125,-0.01428571428571429,-0.1,0.02
118,0.016849015317286664,0.014285714285714346,0.125,-0.01428571428571429,0.1857142857142857,0.014
119,0.0,-0.012499999999999956,0.08333333333333337,0.06363636363636366,-0.009090909090909094,0.044
120,0.006249999999999978,0.0,0.1428571428571429,-0.18888888888888888,0.2333333333333333,0.034
121,-0.014224137931034497,-0.09999999999999998,-0.05555555555555558,-0.18888888888888888,-0.1,0.056
122,0.026724137931034453,-0.09999999999999998,-0.2777777777777778,-0.07777777777777778,-0.1,0.02
123,-0.010859728506787403,0.014285714285714346,0.0714285714285714,-0.04999999999999999,-0.1,0.062
124,-0.008173076923076894,0.045098039215686336,-0.13636363636363635,0.06363636363636366,-0.1,0.066
125,-0.010638297872340496,-0.14444444444444438,0.0,-0.01428571428571429,-0.1,0.042
126,-0.008225108225108246,-0.09999999999999998,-0.2,-0.07777777777777778,0.0111111111111111,0.052
127,0.005829596412555982,0.050000000000000044,-0.16666666666666669,-0.3,-0.1,0.044
128,-0.011111111111111183,0.027272727272727337,0.1428571428571429,-0.20909090909090908,0.0,0.062
129,-0.019540229885057547,0.08787878787878789,-0.13636363636363635,-0.11818181818181817,0.19999999999999998,0.064
130,0.0063180827886709645,-0.24545454545454543,-0.09999999999999998,0.2,0.0,0.038
