,true_means,means,bias,total_rewards,pulls,std_means
0,0.9,0.8935435305778415,-0.0064564694221575765,59.733,66.436,0.04703840174989797
1,0.7,0.6442679468791748,-0.05573205312082662,9.874,14.059,0.14714946609486848
2,0.5,0.4644465077377854,-0.03555349226221345,3.851,7.671,0.17133478435090305
3,0.3,0.2781508130758116,-0.021849186924186994,1.828,6.183,0.17282628842770847
4,0.1,0.09964087301587332,-0.0003591269841269985,0.583,5.651,0.1304309628718596
