,0,1,2,3,4
0,0.09370021679173623,0.25,0.0,0.0,0.0
1,0.09114343890875265,0.17283950617283939,0.25,0.0,0.0
2,0.09157321763381199,0.0,0.0,0.2222222222222222,0.25
3,0.0897436924719921,0.1875,0.25,0.0,0.0
4,0.25,0.2120193498552122,0.24895941727367316,0.0,0.0
5,0.08883731510577442,0.25,0.0,0.0,0.0
6,0.09053592593370563,0.0,0.25,0.25,0.25
7,0.08802515604080541,0.0,0.0,0.0,0.0
8,0.08594784486837093,0.0,0.1875,0.0,0.0
9,0.09186726911653076,0.0,0.0,0.0,0.0
10,0.0898799174474686,0.0,0.0,0.0,0.25
11,0.08462547684139243,0.0,0.0,0.0,0.0
12,0.08875697478554145,0.0,0.0,0.25,0.0
13,0.09213035735642439,0.25,0.2222222222222222,0.0,0.0
14,0.08497364146095765,0.1875,0.0,0.0,0.0
15,0.08930233515044272,0.17283950617283939,0.0,0.25,0.0
16,0.08674971843221846,0.2222222222222222,0.0,0.0,0.0
17,0.08893348329921569,0.25,0.2222222222222222,0.0,0.0
18,0.09032048064063769,0.25,0.15234375,0.0,0.0
19,0.09165286910684556,0.1875,0.0,0.0,0.0
20,0.09051983720725088,0.0,0.25,0.0,0.0
21,0.09023212473650422,0.22222222222222232,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0905117949540762
23,0.08834543405831496,0.14876033057851223,0.0,0.0,0.0
24,0.08669987304621973,0.13888888888888884,0.0,0.25,0.0
25,0.25,0.210617905250772,0.0,0.0,0.0
26,0.09120825243181918,0.1301775147928994,0.15999999999999992,0.25,0.0
27,0.08875447767288469,0.22749999999999976,0.2222222222222222,0.0,0.0
28,0.08942301960062682,0.25,0.2222222222222222,0.25,0.0
29,0.08998397074662334,0.16836734693877553,0.25,0.0,0.0
30,0.08746880693973724,0.0,0.25,0.0,0.0
31,0.09130983325703512,0.0,0.0,0.0,0.0
32,0.09155697408484242,0.25,0.0,0.0,0.0
33,0.0925523020518052,0.13888888888888884,0.25,0.0,0.0
34,0.0,0.21152246056252622,0.25,0.25,0.0
35,0.09419945884649594,0.1875,0.25,0.0,0.0
36,0.09527000075741088,0.0,0.0,0.0,0.0
37,0.0,0.210240359996745,0.24,0.2381852551984876,0.0
38,0.08837861922844881,0.1875,0.25,0.0,0.0
39,0.0,0.0,0.24998062450270325,0.0,0.0
40,0.09093528484048741,0.1875,0.0,0.0,0.0
41,0.09002405442309447,0.1875,0.15999999999999992,0.2222222222222222,0.0
42,0.0,0.2097675704935849,0.0,0.0,0.0
43,0.09176505207886121,0.12244897959183676,0.0,0.25,0.0
44,0.0861678004535138,0.0,0.0,0.0,0.0
45,0.25,0.2122291761188249,0.0,0.0,0.0
46,0.09339450869620314,0.2222222222222221,0.25,0.0,0.25
47,0.0,0.0,0.0,0.2081871964472065,0.0
48,0.09064805603913728,0.2222222222222222,0.22222222222222232,0.0,0.0
49,0.0,0.21076461797203933,0.0,0.0,0.0
50,0.08988791313611422,0.2222222222222222,0.0,0.0,0.0
51,0.08617551397008893,0.25,0.0,0.0,0.0
52,0.09008007006004914,0.1875,0.1875,0.0,0.0
53,0.09404140606319944,0.25,0.2222222222222222,0.25,0.0
54,0.09472694326152664,0.25,0.0,0.0,0.0
55,0.08762228380747883,0.0,0.0,0.0,0.0
56,0.09171623330424405,0.0,0.25,0.0,0.0
57,0.09133414304653409,0.0,0.1875,0.0,0.0
58,0.2222222222222222,0.20686839114220856,0.21694214876033047,0.0,0.25
59,0.25,0.21017594700259795,0.0,0.25,0.0
60,0.08804872507122374,0.2222222222222222,0.0,0.25,0.0
61,0.09066417362898371,0.1875,0.0,0.25,0.25
62,0.0916707981012056,0.1955555555555556,0.25,0.0,0.0
63,0.0,0.20653467469420905,0.0,0.0,0.0
64,0.08987991744746615,0.25,0.0,0.0,0.0
65,0.08794462162616301,0.0,0.0,0.0,0.0
66,0.0,0.2075881442965833,0.0,0.2222222222222222,0.0
67,0.09091106430567442,0.0,0.0,0.0,0.0
68,0.08917436040913496,0.1875,0.0,0.0,0.0
69,0.0,0.21010405718740877,0.2500000000000001,0.0,0.25
70,0.08748190565652059,0.13888888888888873,0.25,0.25,0.0
71,0.0849812656370087,0.0,0.15999999999999992,0.0,0.0
72,0.09140574398671664,0.2222222222222222,0.0,0.0,0.0
73,0.09259892537483205,0.25,0.25,0.0,0.0
74,0.09109488820699341,0.1875,0.0,0.0,0.0
75,0.08951867663182034,0.0,0.25,0.2500000000000001,0.0
76,0.0948864299380604,0.18892852424362516,0.0,0.0,0.0
77,0.08992791259493704,0.13888888888888884,0.25,0.0,0.25
78,0.09346279943373625,0.25,0.0,0.0,0.0
79,0.09534869369916954,0.0,0.0,0.0,0.0
80,0.08779916739316862,0.25,0.25,0.0,0.0
81,0.25,0.20838693960584803,0.25,0.25,0.0
82,0.08657247412770452,0.0,0.0,0.0,0.0
83,0.08845118832256782,0.1875,0.0,0.0,0.0
84,0.08976766023364424,0.1875,0.0,0.0,0.0
85,0.09228935988205,0.1875,0.0,0.0,0.0
86,0.08919819719619171,0.25,0.2400000000000001,0.0,0.25
87,0.08875697478554256,0.0,0.25,0.0,0.0
88,0.2400000000000001,0.20921152454389552,0.0,0.0,0.0
89,0.08706520343713586,0.0,0.0,0.25,0.0
90,0.0,0.0,0.24999638711026428,0.0,0.0
91,0.0913722864430433,0.22222222222222232,0.25,0.0,0.0
92,0.09244828229555035,0.25,0.25,0.0,0.25
93,0.08294225452419512,0.0,0.2222222222222222,0.2222222222222222,0.0
94,0.08902966127627077,0.2400000000000001,0.0,0.0,0.25
95,0.09135846557267724,0.2222222222222222,0.1875,0.25,0.0
96,0.08847332942437747,0.20408163265306123,0.0,0.2222222222222222,0.25
97,0.0,0.20903229304300108,0.22837370242214533,0.0,0.0
98,0.09003201120384163,0.0,0.0,0.0,0.0
99,0.08738812627924897,0.25,0.0,0.0,0.0
100,0.08845118832256993,0.2222222222222222,0.25,0.0,0.0
101,0.0949550288302563,0.0,0.0,0.0,0.0
102,0.08815100140160026,0.109375,0.0,0.0,0.25
103,0.08653028442242405,0.2222222222222222,0.2222222222222222,0.25,0.0
104,0.09140714887409462,0.13888888888888873,0.0,0.0,0.25
105,0.09394575108082548,0.25,0.0,0.0,0.25
