,true_means,means,bias,total_rewards,pulls,std_means
0,0.8,0.7997402913419546,-0.0002597086580463628,394.261,492.989,0.017546236670386725
1,0.2,0.18373629719417678,-0.016263702805823035,1.359,7.011,0.16208397998394203
