,0,1,2
0,0.010999999999999443,0.0,-0.010999999999999443
1,0.010999999999999443,0.017000000000000546,0.286000000000005
2,-0.00549999999999992,0.002499999999999856,0.2833333333333328
3,-0.016333333333333453,-0.009000000000000041,0.27025000000000493
4,-0.016333333333333463,-0.01883333333333304,0.2563999999999991
5,-0.023333333333333504,-0.02049999999999969,0.24466666666666792
6,-0.022316666666666762,-0.026333333333333018,0.23571428571428524
7,-0.0193880952380953,-0.02652857142857113,0.22237500000000351
8,-0.017366666666666714,-0.02878452380952352,0.21155555555555408
9,-0.016196428571428653,-0.029376190476190216,0.20229999999999948
10,-0.012940873015873123,-0.02992698412698392,0.19263636363636155
11,-0.012371717171717284,-0.03242103174603152,0.18616666666666823
12,-0.011748593073593125,-0.03326136363636349,0.17892307692307813
13,-0.00790742035742039,-0.032500216450216265,0.1694999999999997
14,-0.008164688089688135,-0.03457019369519366,0.1636000000000003
15,-0.0033424103674104116,-0.03574401431901432,0.1544375000000003
16,-0.003596331446331491,-0.036060902985903,0.14911764705882413
17,-0.0026590536914066734,-0.0361878871128871,0.14300000000000054
18,-0.001775221020809302,-0.03688542568542568,0.13836842105263117
19,-0.002477565880971503,-0.03663535492285497,0.1343000000000002
20,-0.001956851808322451,-0.036300700606582956,0.12933333333333374
21,-0.002695774370967921,-0.03435917277167271,0.12559090909090925
22,-0.0034568027388848367,-0.034520635582168016,0.1225217391304349
23,-0.002345534265244241,-0.03458850528556403,0.11858333333333418
24,-0.0027642500140935876,-0.03505125781081659,0.11547999999999985
25,-0.0024826743971393867,-0.03521085377041256,0.11219230769230798
26,-0.0025538359229798657,-0.034681542665206296,0.10929629629629685
27,-0.0022096095597119057,-0.03443968297261129,0.10653571428571418
28,-0.0014978024920618588,-0.034256756916973566,0.10341379310344823
29,-0.000628485578642733,-0.034721648691865364,0.10036666666666691
30,-0.00015514499503475798,-0.03458592562408348,0.09767741935483966
31,0.0005387610763485092,-0.034582251812514925,0.09474999999999827
32,0.00013637615750899902,-0.03411951148266931,0.09296969696969755
33,0.0008048944885231887,-0.03416155788655782,0.09055882352941189
34,0.00022396036541546082,-0.03251914177776235,0.08920000000000061
35,8.310739457201033e-05,-0.03332985606347668,0.08769444444444459
36,0.00024460400421506503,-0.03313303066665128,0.08581081081081109
37,0.0004875259758841318,-0.03342747788609852,0.08402631578947418
38,0.0015168854279404768,-0.033359223917844544,0.08166666666666725
39,0.0021977444774943615,-0.03346813445175508,0.07947499999999988
40,0.001762719498987817,-0.033223816269936875,0.07834146341463459
41,0.0018867271596689874,-0.032821571292691885,0.07683333333333354
42,0.0018521572964463186,-0.03279105181217241,0.0754418604651166
43,0.0014986982843471263,-0.033105248726369337,0.07443181818181809
44,0.0015043409313207424,-0.0333623915835122,0.07313333333333376
45,0.0015144568400028194,-0.032627767873888464,0.07184782608695658
46,0.001663159249844636,-0.030720552866673443,0.07055319148936175
47,0.0017429456832746832,-0.031041828812949382,0.06947916666666665
48,0.001606954206406922,-0.03133132820244878,0.06867346938775533
49,0.001976828918506833,-0.030129271925392505,0.06726000000000003
50,0.0022478773872178994,-0.029849510020630604,0.06609803921568684
51,0.002236122547129753,-0.029872958794079373,0.0651346153846154
52,0.002370994738651537,-0.030253442199562785,0.06405660377358517
53,0.002488292070401113,-0.02986573010323,0.0630370370370369
54,0.002580043342412016,-0.02973231996498115,0.06194545454545466
55,0.002209756577430531,-0.030195442953104137,0.06141071428571442
56,0.0022700893858336206,-0.029938125270786462,0.06047368421052597
57,0.0020113877400551212,-0.029703534861196052,0.059931034482758605
58,0.0020223216150665074,-0.02936054709179699,0.059084745762712075
59,0.0017075646424638208,-0.0291663412975912,0.0585833333333334
60,0.001547546260202587,-0.02907266275391266,0.05790163934426231
61,0.0014498826455586263,-0.029287200993450894,0.05727419354838691
62,0.001388036733422139,-0.02911211002162079,0.05653968253968305
63,0.0017956473281333506,-0.028872427481938256,0.055437499999999036
64,0.0017816296182919245,-0.029267665577176354,0.05481538461538495
65,0.0019136440802536424,-0.02965460641411719,0.054166666666666655
66,0.0019974221713722016,-0.029456301940812717,0.053432835820895544
67,0.001742430470205911,-0.02975273051224129,0.053029411764706096
68,0.0015649603250361378,-0.028909476543987307,0.05262318840579712
69,0.0016608551309430003,-0.0286608196453304,0.05188571428571457
70,0.0017419686312567144,-0.028584484868995622,0.05130985915492973
71,0.0018195425823468437,-0.02863607217058293,0.05072222222222228
72,0.0022445338929811573,-0.029016572552553892,0.049849315068493105
73,0.0022170530307870856,-0.029014335900317247,0.04931081081081097
74,0.0023183979939899895,-0.02865069121167255,0.048600000000000004
75,0.002274094775546949,-0.02866454402552537,0.04807894736842107
76,0.002198110449783451,-0.02905563161440708,0.047610389610389624
77,0.0022141722409927227,-0.028276194384969845,0.047102564102564415
78,0.0023887270098008756,-0.02841560636188182,0.04646835443037959
79,0.002532936208278656,-0.028314163360438818,0.045837499999999906
80,0.0026914713395815937,-0.028291147487422952,0.04522222222222219
81,0.002661873828548795,-0.02855290794918341,0.044780487804878255
82,0.0025205905468836582,-0.02837903576873229,0.04445783132530134
83,0.002513462725635506,-0.028614597429293946,0.044059523809523896
84,0.002549351415710787,-0.02862952855080402,0.04361176470588248
85,0.0025033857272545516,-0.028627400123675588,0.043220930232557964
86,0.002473761937305162,-0.028743958565234033,0.04281609195402307
87,0.0024121547446814087,-0.02856395246022794,0.042511363636363736
88,0.002409824659163353,-0.02877953687581235,0.0421123595505618
89,0.002496207209515919,-0.028786466057741534,0.04162222222222244
90,0.0024839574922896463,-0.028934959231234705,0.04126373626373629
91,0.002431882853053688,-0.028575424321699787,0.04089130434782617
92,0.002395706242926713,-0.02832520787148334,0.040548387096774274
93,0.0024117761810500565,-0.02855139834767382,0.04015957446808552
94,0.002233338166292398,-0.028399487758263217,0.03995789473684207
95,0.0022931102219399457,-0.028224487758263223,0.03961458333333343
96,0.0024173034812354013,-0.028090360774136233,0.03910309278350532
97,0.002360942477439962,-0.02786091521969068,0.03883673469387772
98,0.0023083713306579555,-0.027871557355332813,0.03851515151515148
99,0.0023805299569753134,-0.02770647799025345,0.03807999999999997
100,0.0022976689532930735,-0.027780159863935325,0.03783168316831721
101,0.0020666217560691177,-0.027570022778798237,0.03769607843137293
102,0.0020088612080795256,-0.02740124156001702,0.03746601941747567
103,0.00188745806191922,-0.02763205796583343,0.03728846153846153
104,0.0018495403539087474,-0.027609072617848087,0.037019047619047625
105,0.0020012470565692678,-0.02758367579245126,0.03656603773584914
106,0.001584955119886871,-0.027536056744832213,0.03663551401869173
107,0.001343048665766512,-0.02727065270442818,0.03656481481481483
108,0.0012139945705059159,-0.027317208322722924,0.03642201834862391
109,0.0012778401974728592,-0.027531066686581288,0.03607272727272735
110,0.0011345835489138408,-0.027806535662050262,0.03595495495495499
111,0.001196691672775279,-0.02810422685974146,0.03563392857142873
112,0.0011631584404552236,-0.028099177923170786,0.03545132743362835
113,0.0010093469348600617,-0.028110289034281897,0.03533333333333331
114,0.0009327140236325245,-0.027820606494599356,0.035130434782608744
115,0.0009408417233411357,-0.027980960029952893,0.03489655172413802
116,0.0009639874539856337,-0.028141449458824675,0.03467521367521371
117,0.001115745555521217,-0.028260263651168276,0.03427118644067803
118,0.0010069295604165412,-0.028308126899031526,0.03415966386554618
119,0.0010268547827745889,-0.028647056107078378,0.03390833333333336
120,0.0010034240887702808,-0.02868872277374504,0.03366942148760348
121,0.0010239995530192435,-0.02874835480837708,0.033450819672131246
122,0.0010862336843413226,-0.02870924790079191,0.033154471544715534
123,0.0008849561785064462,-0.02883965915620317,0.033145161290322536
124,0.0009377398762083273,-0.028441607208151223,0.0328479999999998
125,0.0009611820199249116,-0.028431686573230586,0.03258730158730191
126,0.0009423017081398201,-0.02821978181132582,0.03237795275590532
127,0.0010080792064628768,-0.02850748022402423,0.03212500000000045
128,0.0010569843036170924,-0.028612242128786138,0.03186046511627905
129,0.0010966961409960908,-0.028667004033548046,0.031607692307692434
130,0.0010098521989821648,-0.028459320050864066,0.03145801526717562
131,0.0010429606670569935,-0.02842616986771388,0.03120454545454549
132,0.0010891523395240102,-0.02791689025843427,0.030962406015037754
133,0.001124658361660597,-0.028164906131450146,0.030753731343283578
134,0.0011540440250499089,-0.028188196729740742,0.030525925925925904
135,0.0010678411808710997,-0.028322431938975955,0.030426470588235364
136,0.0011166161516290233,-0.028256558923102935,0.03019708029197086
137,0.0011092844925276993,-0.028253781145325157,0.030021739130434866
138,0.0009416857587336425,-0.028203095719639734,0.02999999999999996
139,0.0009707499440494428,-0.028397967514511523,0.02981428571428578
140,0.0008556008178841804,-0.028476538943082955,0.029744680851064267
141,0.0009241340979610044,-0.02859306130960532,0.029514084507042355
142,0.0009605643487778459,-0.028633140674684684,0.029293706293706315
143,0.0008932395093287818,-0.0281402113817554,0.029194444444444415
144,0.0008676608217885174,-0.028415670807950114,0.029062068965517215
145,0.0007607697904944636,-0.028346892364171677,0.028979452054794637
146,0.0006721890662552276,-0.02826604820832752,0.028884353741496633
147,0.000611747237523826,-0.02806446090674022,0.028763513513513483
148,0.00048304979083494705,-0.028132104374383692,0.028738255033557033
149,0.00034115232854202925,-0.028095307837587152,0.028699999999999986
150,0.00042509188208889227,-0.02816435545663477,0.028450331125827972
151,0.00026877620284657144,-0.028237523954803268,0.02844078947368427
152,0.00027489513827049894,-0.02837830572205562,0.028274509803921488
153,0.0002717961950720473,-0.028229496198246096,0.028116883116883155
154,0.00023103654146065222,-0.02834973429348419,0.02800000000000004
155,0.0002702687186647557,-0.028439020007769905,0.02780769230769251
156,0.00044592693520908387,-0.028440607309357206,0.027484076433121125
157,0.0004326488603475525,-0.028409546703296595,0.0273354430379747
158,0.00037701267309356735,-0.02853920038295027,0.0272578616352202
159,0.000471667994974283,-0.028738928432678314,0.02703750000000002
160,0.00042248184618083574,-0.028281877150627042,0.026937888198757847
161,0.0004679074924812349,-0.02809962606837596,0.026753086419753037
162,0.0002720035947612177,-0.02778090312465302,0.026791411042944833
163,0.0002456572697610365,-0.027832398851148743,0.026689024390244055
164,0.0001624539567880211,-0.027985410055630537,0.026636363636363663
165,0.0002841478526410348,-0.027595258540479024,0.026391566265060274
166,0.00042505266661082544,-0.02747422679444728,0.026125748502993908
167,0.0004330497985543769,-0.027200758595979077,0.0259821428571429
168,0.00028862846937413513,-0.027395447240667715,0.02601775147929001
169,0.00030397642403491554,-0.027559374979595454,0.025876470588235403
170,0.0002974041516613193,-0.027483364878585353,0.025754385964912363
171,0.00019232097858532394,-0.027385118680339153,0.025738372093023244
172,0.00021402583592056802,-0.027456835852056327,0.025578034682081034
173,0.00022584946803981586,-0.027587788233008705,0.025436781609195436
174,0.00025551388009280475,-0.027684386079606552,0.025297142857142817
175,0.00014362052791030966,-0.027346707091927568,0.02528409090909103
176,0.00023508236290890693,-0.027199538982259457,0.025090395480225923
177,0.0002035533761849937,-0.027454911387631863,0.025022471910112375
178,0.0002747521549316284,-0.027720171127891605,0.02485474860335211
179,0.00020064651998205195,-0.027665775523496004,0.02480555555555566
180,0.00018517017814801329,-0.02723839457111505,0.024696132596685155
181,0.00024906001194558304,-0.0272894768221973,0.024510989010989047
182,0.00027872536602072194,-0.027400343733064214,0.02438251366120217
183,0.00018909936727726706,-0.02744955008227056,0.0243641304347827
184,0.00021562325083440082,-0.02731967995240043,0.024216216216216245
185,0.00030199759922496894,-0.027137320645041128,0.024032258064516157
186,0.000295946146282402,-0.027079200986921466,0.02391978609625666
187,0.00011199222677264176,-0.02713063566335614,0.023989361702127922
188,0.00014707860564999942,-0.027074827582548058,0.023846560846560852
189,1.5876260391890495e-06,-0.027144272026992503,0.023889473684210488
190,1.3811794453833403e-05,-0.02701057239329287,0.02376963350785345
191,-4.217057542341418e-05,-0.026972751880472354,0.023718750000000163
192,-0.00010901726452617544,-0.026929381198866384,0.023678756476684278
193,-0.00019437688329179947,-0.026964373983859168,0.023670103092783692
194,-0.00021479715247112562,-0.027047707317192502,0.023589743589743518
195,-0.00026696811122805744,-0.02701505940954459,0.023530612244898032
196,-0.00026499561492952784,-0.02702906321619546,0.02344162436548223
197,-0.0002269504275994384,-0.02711852930566155,0.023313131313131293
198,-0.0002104806704651846,-0.02711852930566155,0.023185929648241385
199,-0.0002698857734954958,-0.027157418194550437,0.02315499999999999
200,-0.0003063722646259511,-0.027210989623121865,0.023089552238806196
201,-0.0002957617767525875,-0.027109799146931388,0.023000000000000215
202,-0.00030253993183093067,-0.026955253692385935,0.02291133004926108
203,-0.00024233847382175333,-0.02712714222052446,0.02277941176470612
204,-0.0002526185488923934,-0.027183003026385263,0.022697560975609626
205,-0.000278374159970755,-0.02703597921686145,0.02263106796116515
206,-0.0003261877662526128,-0.027165557971440206,0.022589371980676544
207,-0.0003324254314632825,-0.02719315537403761,0.022504807692307716
208,-0.0003978674997520611,-0.027388393469275702,0.022488038277512036
209,-0.00025474771549666365,-0.027367794623676858,0.022266666666666733
210,-0.00030724235501809093,-0.027287635893518125,0.02222748815165878
211,-0.0002648330445969832,-0.027137635893518128,0.022084905660377446
