,true_means,means,bias,total_rewards,pulls,std_means
0,0.8,0.7992417785877176,-0.000758221412285958,76.435,95.594,0.04118576605512864
1,0.2,0.13502042280163898,-0.06497957719836198,0.869,4.406,0.15835940386371902
